lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.26271600110198,19.291185979174102,2024,bosque,dynamic_world,331.0,532.0,496.0,2728.0,1534.0,918.0,0.6923077,-0.6736196,La Magdalena Contreras,1.0
-99.25202604922096,19.239712513394057,2024,bosque,dynamic_world,341.0,528.0,432.0,2518.0,1180.0,606.0,0.70711863,-0.65331584,La Magdalena Contreras,1.0
-99.28948579656874,19.25318724265585,2024,bosque,dynamic_world,154.5,268.0,197.0,1883.5,736.5,353.5,0.81062245,-0.7508715,La Magdalena Contreras,1.0
-99.2681957243351,19.29873182756071,2024,bosque,dynamic_world,262.5,365.5,311.0,1757.5,1196.5,601.5,0.69929904,-0.65567595,La Magdalena Contreras,1.0
-99.26774656669303,19.25085162291714,2024,bosque,dynamic_world,217.5,263.0,204.0,1427.5,1044.0,510.5,0.7499234,-0.68884945,La Magdalena Contreras,1.0
-99.28445523097768,19.230998855138097,2024,bosque,dynamic_world,689.0,879.0,1168.0,2126.0,2525.0,1835.0,0.2908318,-0.41497505,La Magdalena Contreras,1.0
-99.26783639822146,19.267739950258587,2024,bosque,dynamic_world,175.5,298.0,204.0,1475.0,830.0,401.5,0.75699824,-0.6638466,La Magdalena Contreras,1.0
-99.30448766181354,19.23333447487681,2024,bosque,dynamic_world,197.0,293.0,244.0,1515.0,1112.0,560.0,0.72256964,-0.67588496,La Magdalena Contreras,1.0
-99.27681955106264,19.23153784430857,2024,bosque,dynamic_world,208.5,328.5,247.5,1933.5,932.5,445.5,0.7730399,-0.70954907,La Magdalena Contreras,1.0
-99.2643329686134,19.269895906940476,2024,bosque,dynamic_world,281.0,444.5,391.0,2302.0,1303.0,662.5,0.70961756,-0.6763153,La Magdalena Contreras,1.0
-99.2884078182278,19.246899035667013,2024,bosque,dynamic_world,239.0,378.0,304.0,1808.0,1162.0,630.0,0.7121212,-0.6541629,La Magdalena Contreras,1.0
-99.30691311308064,19.23836504046788,2024,bosque,dynamic_world,236.0,370.0,395.0,1580.0,1213.0,700.0,0.6,-0.62051284,La Magdalena Contreras,1.0
-99.28274843193785,19.27250102126442,2024,bosque,dynamic_world,238.0,344.0,247.0,1670.0,873.0,377.0,0.7423057,-0.65839124,La Magdalena Contreras,1.0
-99.28454506250608,19.243305774530537,2024,bosque,dynamic_world,212.5,328.5,317.0,1540.5,1015.0,575.5,0.65868104,-0.6484751,La Magdalena Contreras,1.0
-99.3140996353536,19.256780503792328,2024,bosque,dynamic_world,378.0,596.0,544.0,2251.0,1445.0,851.0,0.61073345,-0.58131367,La Magdalena Contreras,1.0
-99.26100920206214,19.241329480905478,2024,bosque,dynamic_world,226.0,323.0,238.0,1801.0,825.5,386.5,0.7665522,-0.69585687,La Magdalena Contreras,1.0
-99.27331612145458,19.266392477332406,2024,bosque,dynamic_world,180.0,272.5,199.0,1273.5,825.5,427.0,0.72971135,-0.6474774,La Magdalena Contreras,1.0
